"spkid","full_name","diameter","extent","rot_per","orbit_id","epoch","e","a","q","i","w","ad","per","per_y","sigma_e","sigma_a","sigma_q","sigma_i","sigma_per","first_obs","last_obs"
54048787,"       (2019 GU58)",,,,4,2459600.5,0.0216,5.173,5.061,30.57,89.46,5.29,4.3e+03,11.8,4.3e-06,5.8e-05,3.5e-05,2.5e-05,7.2e-02,2019-04-03,2021-06-12
54052922,"       (2019 GA59)",,,,3,2459600.5,0.0260,5.117,4.984,26.38,54.70,5.25,4.23e+03,11.6,2.2e-06,3.4e-05,4.4e-05,2.9e-05,4.2e-02,2014-11-21,2020-06-24
54052934,"       (2019 GM59)",,,,3,2459600.5,0.0353,5.17,4.988,9.00,44.59,5.35,4.29e+03,11.8,3.9e-07,8.3e-06,9.5e-06,2.5e-05,1.0e-02,2014-10-26,2020-05-23
54052935,"       (2019 GN59)",,,,3,2459600.5,0.0881,5.123,4.671,6.88,80.88,5.57,4.23e+03,11.6,4.6e-07,1.7e-06,3.8e-06,2.0e-05,2.1e-03,2012-10-21,2020-06-24
54052937,"       (2019 GP59)",,,,3,2459600.5,0.0284,5.139,4.993,8.05,180.95,5.28,4.25e+03,11.6,6.6e-06,4.4e-05,8.4e-06,2.1e-05,5.4e-02,2018-03-19,2020-06-22
54053606,"       (2019 GW59)",,,,3,2459600.5,0.0630,5.151,4.827,11.17,96.77,5.48,4.27e+03,11.7,2.0e-07,4.9e-07,1.4e-06,1.4e-05,6.1e-04,2008-04-07,2020-05-21
54053601,"       (2019 GB60)",,,,3,2459600.5,0.0306,5.264,5.103,16.50,119.79,5.42,4.41e+03,12.1,8.7e-06,6.1e-05,1.1e-04,4.5e-05,7.7e-02,2015-01-17,2020-05-17
54053603,"       (2019 GD60)",,,,3,2459600.5,0.0423,5.2,4.980,35.21,295.95,5.42,4.33e+03,11.9,2.7e-06,1.0e-05,2.4e-05,4.0e-05,1.3e-02,2013-09-12,2020-05-21
54055683,"       (2019 GY60)",,,,2,2459600.5,0.0292,5.147,4.997,8.86,94.89,5.30,4.27e+03,11.7,1.1e-03,3.9e-03,2.8e-03,1.7e-02,4.9e+00,2019-04-03,2019-05-07
54075107,"       (2019 GV68)",,,,2,2459600.5,0.0162,5.202,5.117,13.71,70.04,5.29,4.33e+03,11.9,1.9e-07,5.0e-07,1.4e-06,1.3e-05,6.2e-04,2008-04-29,2020-05-26
54075094,"       (2019 GH69)",,,,2,2459600.5,0.0913,5.149,4.679,8.07,136.10,5.62,4.27e+03,11.7,2.4e-07,4.4e-07,1.2e-06,1.3e-05,5.5e-04,2008-05-03,2020-06-23
54075097,"       (2019 GL69)",,,,2,2459600.5,0.1106,5.265,4.683,8.79,331.33,5.85,4.41e+03,12.1,1.7e-07,8.5e-07,1.5e-06,1.1e-05,1.1e-03,2010-09-03,2020-06-14
54075105,"       (2019 GT69)",,,,6,2459600.5,0.0496,5.169,4.912,13.29,11.72,5.43,4.29e+03,11.8,1.3e-07,5.3e-07,1.1e-06,1.2e-05,6.6e-04,2001-11-16,2021-08-08
54078927,"       (2019 GK71)",,,,2,2459600.5,0.0202,5.237,5.131,11.10,320.98,5.34,4.38e+03,12,3.2e-07,7.9e-06,6.9e-06,1.1e-05,9.9e-03,2014-11-22,2020-06-23
54078933,"       (2019 GP71)",,,,3,2459600.5,0.1184,5.228,4.609,7.97,355.69,5.85,4.37e+03,12,1.7e-05,5.6e-05,1.4e-04,1.8e-05,7.0e-02,2012-10-10,2020-05-25
54078951,"       (2019 GY71)",,,,3,2459600.5,0.0948,5.216,4.722,6.90,73.50,5.71,4.35e+03,11.9,1.2e-05,7.2e-05,5.4e-06,1.2e-05,9.0e-02,2017-01-28,2020-06-22
54078918,"       (2019 GE72)",,,,2,2459600.5,0.0857,5.249,4.799,7.54,50.45,5.70,4.39e+03,12,5.7e-05,1.1e-04,2.5e-04,4.3e-05,1.3e-01,2019-04-03,2020-05-16
54082931,"       (2019 GR74)",,,,3,2459600.5,0.0239,5.147,5.024,21.87,215.88,5.27,4.27e+03,11.7,7.2e-07,4.3e-06,7.8e-06,1.6e-05,5.3e-03,2015-01-17,2020-07-18
54084260,"       (2019 GS74)",,,,4,2459600.5,0.0592,5.099,4.797,26.66,190.65,5.40,4.21e+03,11.5,5.3e-07,2.1e-06,4.6e-06,1.9e-05,2.6e-03,2013-10-25,2021-06-28
54084261,"       (2019 GT74)",,,,3,2459600.5,0.0501,5.162,4.903,18.54,7.83,5.42,4.28e+03,11.7,1.1e-05,6.7e-05,7.3e-06,3.1e-05,8.3e-02,2017-01-20,2020-05-26
54084263,"       (2019 GV74)",,,,3,2459600.5,0.0319,5.332,5.162,9.34,141.34,5.50,4.5e+03,12.3,1.7e-07,5.3e-07,1.4e-06,1.1e-05,6.7e-04,2008-05-30,2020-06-26
54084266,"       (2019 GY74)",,,,6,2459600.5,0.0458,5.241,5.001,25.05,62.90,5.48,4.38e+03,12,9.5e-07,6.6e-05,6.1e-05,3.1e-05,8.2e-02,2019-04-05,2021-07-30
54084256,"       (2019 GE75)",,,,5,2459600.5,0.0804,5.187,4.770,23.03,44.85,5.60,4.32e+03,11.8,1.7e-07,1.1e-06,1.4e-06,1.9e-05,1.4e-03,2012-11-04,2021-08-02
54084257,"       (2019 GF75)",,,,3,2459600.5,0.0777,5.182,4.779,31.21,237.27,5.58,4.31e+03,11.8,4.3e-07,5.0e-07,2.6e-06,3.2e-05,6.2e-04,2001-11-11,2020-05-24
54084258,"       (2019 GG75)",,,,3,2459600.5,0.1149,5.283,4.676,19.02,195.19,5.89,4.44e+03,12.1,2.5e-05,5.7e-06,1.3e-04,5.2e-05,7.2e-03,2008-05-29,2020-05-21
54088621,"       (2019 GG80)",,,,3,2459600.5,0.0950,5.197,4.703,16.83,201.52,5.69,4.33e+03,11.8,3.3e-07,5.7e-07,1.8e-06,1.2e-05,7.1e-04,2008-05-05,2020-05-26
54095984,"       (2019 GH81)",,,,4,2459600.5,0.1236,5.165,4.526,20.28,155.86,5.80,4.29e+03,11.7,1.6e-07,4.6e-07,1.2e-06,1.4e-05,5.7e-04,2009-05-17,2021-08-26
54095993,"       (2019 GL81)",,,,2,2459600.5,0.0388,5.269,5.065,19.16,22.78,5.47,4.42e+03,12.1,1.2e-05,5.4e-05,1.0e-05,2.3e-05,6.8e-02,2015-01-15,2020-06-17
54096008,"       (2019 GS81)",,,,4,2459600.5,0.0251,5.337,5.203,5.41,41.60,5.47,4.5e+03,12.3,4.6e-07,3.1e-06,1.0e-06,1.2e-05,3.9e-03,2014-11-20,2021-07-08
54096005,"       (2019 GQ82)",,,,2,2459600.5,0.0405,5.233,5.020,29.01,242.97,5.44,4.37e+03,12,1.3e-05,4.5e-05,5.9e-05,4.0e-05,5.6e-02,2019-04-04,2020-06-14
54096023,"       (2019 GZ82)",,,,2,2459600.5,0.0784,5.195,4.788,12.82,249.82,5.60,4.33e+03,11.8,1.4e-07,4.7e-07,9.9e-07,1.5e-05,5.9e-04,2006-02-27,2020-05-26
54099588,"       (2019 GH84)",,,,2,2459600.5,0.0367,5.216,5.024,27.68,358.75,5.41,4.35e+03,11.9,5.8e-07,2.5e-06,1.2e-06,2.1e-05,3.2e-03,2012-10-08,2020-05-26
54107366,"       (2019 GW85)",,,,2,2459600.5,0.0354,5.25,5.064,5.63,140.77,5.44,4.39e+03,12,1.4e-05,6.6e-05,1.4e-04,3.0e-05,8.3e-02,2014-11-17,2020-05-13
54107367,"       (2019 GX85)",,,,2,2459600.5,0.0391,5.164,4.962,8.76,216.04,5.37,4.29e+03,11.7,8.4e-06,7.6e-05,1.2e-04,1.7e-05,9.4e-02,2017-02-24,2020-06-21
54108669,"       (2019 GA86)",,,,5,2459600.5,0.0248,5.236,5.106,17.00,12.11,5.37,4.38e+03,12,8.6e-06,7.1e-05,2.4e-05,2.6e-05,8.9e-02,2019-04-08,2021-07-13
54108670,"       (2019 GB86)",,,,3,2459600.5,0.0885,5.171,4.714,7.97,154.25,5.63,4.3e+03,11.8,2.1e-05,1.6e-04,3.5e-05,2.3e-05,1.9e-01,2018-02-12,2020-04-27
54126131,"       (2019 GG92)",,,,2,2459600.5,0.0569,5.131,4.839,20.49,249.90,5.42,4.25e+03,11.6,3.4e-05,9.7e-05,1.6e-04,5.4e-05,1.2e-01,2019-04-02,2020-06-14
54126132,"       (2019 GH92)",,,,2,2459600.5,0.0697,5.114,4.758,28.70,262.46,5.47,4.22e+03,11.6,1.9e-05,7.8e-05,1.1e-04,8.1e-05,9.6e-02,2019-04-08,2020-06-22
54127212,"       (2019 GC93)",,,,2,2459600.5,0.0536,5.286,5.003,27.74,266.80,5.57,4.44e+03,12.2,4.8e-07,1.9e-06,4.3e-06,3.4e-05,2.4e-03,2012-11-16,2020-06-14
54127264,"       (2019 GZ93)",,,,2,2459600.5,0.0463,5.255,5.012,5.01,39.08,5.50,4.4e+03,12,3.5e-07,1.4e-06,3.1e-06,1.2e-05,1.7e-03,2012-10-09,2020-05-23
54133963,"       (2019 GW97)",,,,2,2459600.5,0.0618,5.18,4.860,31.24,81.40,5.50,4.31e+03,11.8,8.0e-06,1.0e-04,5.4e-05,5.2e-05,1.3e-01,2019-04-05,2021-08-31
54133964,"       (2019 GX97)",,,,1,2459600.5,0.0519,5.228,4.957,16.05,66.94,5.50,4.37e+03,12,2.8e-05,8.4e-05,1.1e-04,1.1e-04,1.1e-01,2019-04-04,2020-05-26
54133966,"       (2019 GZ97)",,,,1,2459600.5,0.0834,5.13,4.702,11.29,205.39,5.56,4.24e+03,11.6,1.7e-05,5.8e-06,8.1e-05,3.7e-05,7.2e-03,2008-04-29,2020-06-22
54133962,"       (2019 GA98)",,,,2,2459600.5,0.0651,5.203,4.864,21.09,40.15,5.54,4.34e+03,11.9,4.5e-07,4.5e-06,2.2e-06,1.3e-05,5.6e-03,2016-02-06,2021-07-10
54134217,"       (2019 GB98)",,,,"JPL 2",2459600.5,0.1123,5.293,4.699,11.33,28.08,5.89,4.45e+03,12.2,1.8e-07,5.3e-07,1.3e-06,1.5e-05,6.7e-04,2010-07-05,2022-04-09
54147655,"       (2019 GL98)",,,,5,2459600.5,0.0865,5.192,4.742,24.68,112.80,5.64,4.32e+03,11.8,3.4e-07,4.5e-07,2.1e-06,9.8e-06,5.6e-04,2008-04-11,2021-08-10
54151044,"       (2019 GS103)",,,,2,2459600.5,0.0465,5.364,5.114,3.05,265.28,5.61,4.54e+03,12.4,9.8e-06,1.0e-04,1.5e-04,1.8e-05,1.3e-01,2018-02-12,2020-04-28
54151046,"       (2019 GT103)",,,,1,2459600.5,0.0578,5.227,4.924,26.91,219.06,5.53,4.36e+03,11.9,1.2e-05,3.2e-06,5.8e-05,3.7e-05,4.0e-03,2007-03-19,2020-05-20
54151054,"       (2019 GX103)",,,,1,2459600.5,0.0237,5.281,5.155,17.96,177.06,5.41,4.43e+03,12.1,3.2e-03,1.1e-02,6.6e-03,1.4e-01,1.4e+01,2019-04-03,2019-05-27
54155522,"       (2019 GJ108)",,,,2,2459600.5,0.0405,5.301,5.086,19.61,305.84,5.52,4.46e+03,12.2,4.5e-07,1.9e-06,4.1e-06,2.0e-05,2.3e-03,2012-11-05,2020-05-25
54155535,"       (2019 GU108)",,,,2,2459600.5,0.0523,5.171,4.901,22.51,315.70,5.44,4.29e+03,11.8,1.9e-06,8.0e-06,1.8e-05,2.8e-05,1.0e-02,2012-09-17,2019-04-25
54166800,"       (2019 GY109)",,,,2,2459600.5,0.0517,5.162,4.895,24.67,145.65,5.43,4.28e+03,11.7,1.6e-07,2.6e-07,9.9e-07,1.5e-05,3.2e-04,2001-11-12,2021-08-10
54177334,"       (2019 GR110)",,,,2,2459600.5,0.1343,5.226,4.524,2.09,140.97,5.93,4.36e+03,11.9,7.9e-07,2.2e-06,3.8e-06,1.1e-05,2.8e-03,2007-04-23,2020-05-15
54177346,"       (2019 GX110)",,,,1,2459600.5,0.1236,5.23,4.584,8.00,244.90,5.88,4.37e+03,12,1.5e-07,3.5e-07,1.0e-06,1.9e-05,4.4e-04,2007-03-12,2020-04-27
54177307,"       (2019 GA111)",,,,1,2459600.5,0.0312,5.192,5.030,10.53,84.93,5.35,4.32e+03,11.8,9.7e-07,1.0e-05,5.4e-06,2.4e-05,1.3e-02,2013-10-27,2019-05-02
54177347,"       (2019 GX111)",,,,1,2459600.5,0.0796,5.167,4.756,16.40,107.44,5.58,4.29e+03,11.7,6.6e-07,2.4e-06,5.6e-06,2.5e-05,3.0e-03,2012-10-10,2020-04-27
54177496,"       (2019 GB112)",,,,1,2459600.5,0.0542,5.253,4.969,18.50,262.11,5.54,4.4e+03,12,2.5e-05,6.2e-05,1.3e-04,6.8e-05,7.7e-02,2019-04-02,2020-06-16
54177500,"       (2019 GD112)",,,,1,2459600.5,0.0532,5.178,4.903,7.01,205.48,5.45,4.3e+03,11.8,5.5e-07,1.7e-06,1.9e-06,1.7e-05,2.1e-03,2001-11-17,2020-05-21
54177517,"       (2019 GS112)",,,,1,2459600.5,0.0617,5.285,4.959,28.14,151.31,5.61,4.44e+03,12.1,4.5e-07,1.3e-06,3.6e-06,1.8e-05,1.7e-03,2012-11-05,2021-05-20
54177876,"       (2019 GL113)",,,,2,2459600.5,0.0892,5.136,4.678,11.12,58.58,5.59,4.25e+03,11.6,3.6e-07,1.1e-06,2.7e-06,1.3e-05,1.3e-03,2011-08-02,2020-04-22
54184132,"       (2019 GH114)",,,,1,2459600.5,0.0352,5.301,5.114,7.84,334.12,5.49,4.46e+03,12.2,4.4e-07,1.3e-06,3.5e-06,1.6e-05,1.6e-03,2011-09-20,2020-05-25
54184133,"       (2019 GJ114)",,,,1,2459600.5,0.0458,5.12,4.885,32.35,110.38,5.35,4.23e+03,11.6,3.8e-07,1.1e-06,3.0e-06,2.7e-05,1.4e-03,2012-10-07,2021-07-09
54189176,"       (2019 GD115)",,,,1,2459600.5,0.0521,5.151,4.883,15.09,177.48,5.42,4.27e+03,11.7,4.3e-04,1.3e-03,1.0e-03,1.2e-02,1.6e+00,2019-04-03,2019-05-27
54189195,"       (2019 GM115)",,,,1,2459600.5,0.0839,5.28,4.837,14.53,28.12,5.72,4.43e+03,12.1,5.8e-04,1.6e-03,1.6e-03,1.1e-02,2.0e+00,2019-04-03,2019-05-07
54189197,"       (2019 GN115)",,,,1,2459600.5,0.0648,5.217,4.879,9.93,145.27,5.55,4.35e+03,11.9,1.6e-04,5.0e-04,4.0e-04,2.8e-03,6.2e-01,2019-04-03,2019-06-03
54189177,"       (2019 GD116)",,,,1,2459600.5,0.0201,5.202,5.098,37.02,355.53,5.31,4.33e+03,11.9,6.4e-05,1.6e-04,4.3e-04,4.5e-03,2.0e-01,2019-04-04,2019-06-05
54189636,"       (2019 GG117)",,,,1,2459600.5,0.0914,5.281,4.798,21.52,76.40,5.76,4.43e+03,12.1,7.9e-07,3.5e-06,7.3e-06,1.5e-05,4.4e-03,2012-11-04,2021-08-26
54193651,"       (2019 GR117)",,,,1,2459600.5,0.1214,5.193,4.563,21.49,24.16,5.82,4.32e+03,11.8,3.4e-03,7.4e-03,1.1e-02,7.7e-02,9.2e+00,2019-04-05,2019-05-01
54198912,"       (2019 GF118)",,,,1,2459600.5,0.0312,5.324,5.158,28.71,247.70,5.49,4.49e+03,12.3,2.3e-07,5.8e-07,1.5e-06,3.9e-05,7.4e-04,2007-04-15,2020-05-25
54199205,"       (2019 GG118)",,,,1,2459600.5,0.0406,5.243,5.030,5.57,291.68,5.46,4.38e+03,12,4.1e-07,1.1e-06,3.2e-06,1.5e-05,1.4e-03,2011-07-27,2020-05-23
54199206,"       (2019 GH118)",,,,1,2459600.5,0.0606,5.233,4.916,25.00,283.83,5.55,4.37e+03,12,3.3e-05,1.2e-04,1.3e-04,7.8e-05,1.6e-01,2019-04-03,2020-06-21
54200216,"       (2019 GX118)",,,,1,2459600.5,0.0780,5.291,4.879,13.91,84.36,5.70,4.45e+03,12.2,1.7e-07,5.2e-07,1.3e-06,3.4e-05,6.6e-04,2008-05-28,2020-05-16
54208383,"       (2019 GB121)",,,,2,2459600.5,0.0785,5.25,4.837,36.96,96.32,5.66,4.39e+03,12,9.6e-07,3.1e-06,7.9e-06,2.0e-05,3.9e-03,2012-11-05,2021-06-12
54231368,"       (2019 GD130)",,,,"JPL 1",2459600.5,0.1137,5.189,4.599,4.31,339.02,5.78,4.32e+03,11.8,5.9e-04,1.5e-03,1.7e-03,3.4e-04,1.9e+00,2019-04-05,2020-05-23
54246777,"       (2019 GW132)",,,,"JPL 1",2459600.5,0.0475,5.268,5.018,15.31,196.15,5.52,4.42e+03,12.1,1.2e-06,1.1e-05,1.7e-05,1.2e-05,1.4e-02,2015-12-14,2020-05-21
54255604,"       (2019 GJ136)",,,,"JPL 1",2459600.5,0.0599,5.249,4.935,12.19,213.56,5.56,4.39e+03,12,1.2e-06,1.2e-05,1.7e-05,1.3e-05,1.5e-02,2016-01-14,2020-06-22
54275908,"       (2019 GG140)",,,,"JPL 1",2459600.5,0.0409,5.285,5.069,26.03,97.70,5.50,4.44e+03,12.2,1.6e-06,7.9e-05,7.1e-05,3.6e-05,1.0e-01,2019-04-05,2021-06-27
54075115,"       (2019 HH9)",,,,4,2459600.5,0.0854,5.209,4.764,28.00,288.60,5.65,4.34e+03,11.9,2.9e-07,1.7e-06,5.9e-07,1.4e-05,2.1e-03,2013-09-15,2021-06-12
54125153,"       (2019 HV10)",,,,3,2459600.5,0.0374,5.242,5.046,14.44,232.55,5.44,4.38e+03,12,2.5e-07,5.5e-07,1.4e-06,1.7e-05,7.0e-04,2007-03-14,2020-06-24
54126134,"       (2019 HY10)",,,,2,2459600.5,0.1192,5.224,4.601,6.66,179.46,5.85,4.36e+03,11.9,6.3e-05,1.8e-04,1.9e-04,5.9e-05,2.2e-01,2019-04-24,2020-06-23
54133967,"       (2019 HC11)",,,,1,2459600.5,0.0404,5.164,4.956,9.61,355.56,5.37,4.29e+03,11.7,4.2e-07,2.4e-06,8.3e-07,1.8e-05,3.0e-03,2013-11-25,2020-06-14
54178082,"       (2019 HV11)",,,,1,2459600.5,0.0338,5.238,5.061,10.97,192.69,5.41,4.38e+03,12,2.1e-07,7.0e-07,1.7e-06,1.4e-05,8.8e-04,2011-07-25,2021-07-01
3841893,"       (2019 JZ5)",,,,"JPL 16",2459600.5,0.0283,5.22,5.072,33.39,126.22,5.37,4.36e+03,11.9,1.9e-07,4.1e-07,1.2e-06,1.2e-05,5.1e-04,2010-01-17,2022-01-30
3842042,"       (2019 JB13)",,,,10,2459600.5,0.0532,5.193,4.917,8.29,80.35,5.47,4.32e+03,11.8,7.9e-08,1.8e-07,4.8e-07,6.7e-06,2.2e-04,1996-03-26,2020-07-08
3842643,"       (2019 KL3)",,,,4,2459600.5,0.1492,5.217,4.438,22.24,278.94,5.99,4.35e+03,11.9,2.9e-07,6.6e-07,1.8e-06,3.4e-05,8.3e-04,2008-04-29,2020-05-25
3842646,"       (2019 KO3)",,,,4,2459600.5,0.1309,5.147,4.474,22.61,191.37,5.82,4.27e+03,11.7,1.6e-07,5.0e-07,1.1e-06,1.5e-05,6.3e-04,2009-05-29,2021-06-13
3842669,"       (2019 KO4)",,,,"JPL 13",2459600.5,0.0852,5.227,4.782,30.58,175.46,5.67,4.36e+03,12,8.4e-07,1.3e-06,5.2e-06,8.7e-06,1.6e-03,2001-01-16,2022-02-05
3842672,"       (2019 KR4)",,,,9,2459600.5,0.0742,5.126,4.746,28.83,185.11,5.51,4.24e+03,11.6,1.1e-06,6.9e-06,1.2e-05,7.5e-06,8.5e-03,2015-12-04,2021-07-31
3842673,"       (2019 KS4)",,,,"JPL 17",2459600.5,0.1078,5.17,4.613,22.91,144.07,5.73,4.29e+03,11.8,9.3e-08,2.2e-07,6.3e-07,6.6e-06,2.7e-04,2006-01-27,2022-04-09
3842737,"       (2019 KY4)",,,,"JPL 9",2459600.5,0.0957,5.203,4.705,30.77,88.83,5.70,4.33e+03,11.9,5.3e-06,4.0e-05,8.5e-06,1.1e-05,5.0e-02,2019-05-29,2022-01-04
3842726,"       (2019 KC5)",,,,"JPL 22",2459600.5,0.1590,5.244,4.410,22.14,131.52,6.08,4.39e+03,12,7.0e-08,2.2e-07,3.7e-07,7.7e-06,2.8e-04,2009-11-10,2022-02-21
3842730,"       (2019 KG5)",,,,"JPL 18",2459600.5,0.0798,5.212,4.796,34.46,85.45,5.63,4.35e+03,11.9,1.6e-07,6.6e-07,8.0e-07,7.9e-06,8.3e-04,2010-02-02,2022-01-31
3842790,"       (2019 KG6)",,,,"JPL 6",2459600.5,0.0540,5.162,4.883,34.62,161.10,5.44,4.28e+03,11.7,1.4e-06,1.7e-06,8.7e-06,1.4e-05,2.1e-03,2012-01-31,2021-11-04
3842791,"       (2019 KH6)",,,,"JPL 10",2459600.5,0.0595,5.242,4.930,27.05,73.31,5.55,4.38e+03,12,3.6e-07,1.7e-06,4.1e-07,1.1e-05,2.2e-03,2015-02-20,2021-11-26
3842803,"       (2019 KU6)",,,,"JPL 18",2459600.5,0.0383,5.205,5.005,31.42,126.34,5.40,4.34e+03,11.9,1.2e-07,3.2e-07,8.1e-07,6.9e-06,4.0e-04,2009-09-16,2021-12-08
3891990,"       (2019 KZ6)",,,,6,2459600.5,0.0567,5.268,4.970,27.29,173.62,5.57,4.42e+03,12.1,4.7e-07,2.9e-06,5.2e-06,9.5e-06,3.7e-03,2013-10-31,2021-07-31
54079003,"       (2019 KT26)",,,,"JPL 7",2459600.5,0.0995,5.256,4.733,27.39,132.90,5.78,4.4e+03,12.1,4.0e-06,3.5e-05,1.1e-05,1.1e-05,4.4e-02,2019-05-29,2021-12-04
54223760,"       (2019 KY50)",,,,"JPL 1",2459600.5,0.0383,5.181,4.983,30.51,85.02,5.38,4.31e+03,11.8,9.0e-06,4.8e-05,3.5e-05,4.2e-05,6.0e-02,2019-05-29,2020-10-09
3842678,"       (2019 LH)",,,,"JPL 15",2459600.5,0.0151,5.191,5.113,30.35,113.31,5.27,4.32e+03,11.8,1.3e-07,4.6e-07,9.0e-07,4.8e-06,5.7e-04,2010-01-12,2022-03-01
3842780,"       (2019 LC2)",,,,"JPL 17",2459600.5,0.0727,5.224,4.844,20.22,100.48,5.60,4.36e+03,11.9,5.9e-08,2.1e-07,2.3e-07,8.7e-06,2.6e-04,2005-06-04,2021-11-13
3842852,"       (2019 LU2)",,,,3,2459600.5,0.0689,5.23,4.870,27.85,212.99,5.59,4.37e+03,12,8.5e-04,1.5e-03,5.7e-03,4.9e-03,1.9e+00,2019-05-29,2019-07-28
3842851,"       (2019 LT3)",,,,"JPL 13",2459600.5,0.0465,5.288,5.042,23.95,193.39,5.53,4.44e+03,12.2,7.1e-07,7.8e-07,4.4e-06,8.7e-06,9.8e-04,2010-11-17,2022-01-05
3842809,"       (2019 LC4)",,,,"JPL 13",2459600.5,0.0774,5.177,4.776,26.29,299.89,5.58,4.3e+03,11.8,1.2e-07,3.8e-07,8.0e-07,1.1e-05,4.7e-04,2004-04-25,2021-11-25
54210471,"       (2019 LM6)",,,,"JPL 3",2459600.5,0.0272,5.274,5.131,19.69,5.19,5.42,4.42e+03,12.1,1.4e-06,9.6e-07,6.5e-06,1.2e-05,1.2e-03,2010-11-10,2021-11-08
3946721,"       (2019 LN6)",,,,"JPL 12",2459600.5,0.0776,5.298,4.886,23.03,208.86,5.71,4.45e+03,12.2,1.1e-07,3.5e-07,6.8e-07,1.1e-05,4.4e-04,2008-09-29,2021-11-30
54183540,"       (2019 LO6)",,,,"JPL 1",2459600.5,0.0451,5.159,4.926,26.80,111.48,5.39,4.28e+03,11.7,9.0e-06,5.8e-05,1.1e-05,1.9e-05,7.3e-02,2019-06-01,2021-11-06
54031653,"       (2019 LU6)",,,,2,2459600.5,0.0381,5.232,5.033,33.86,122.12,5.43,4.37e+03,12,8.0e-06,5.4e-05,7.2e-05,5.7e-05,6.7e-02,2019-06-09,2020-09-22
54075145,"       (2019 LP17)",,,,"JPL 5",2459600.5,0.1329,5.21,4.517,27.18,60.02,5.90,4.34e+03,11.9,2.1e-07,5.5e-07,1.0e-06,9.2e-06,6.8e-04,2009-11-25,2021-12-01
54088659,"       (2019 LM19)",,,,"JPL 6",2459600.5,0.1201,5.253,4.622,17.84,102.69,5.88,4.4e+03,12,1.2e-07,8.9e-07,7.7e-07,7.1e-06,1.1e-03,2012-01-02,2021-11-28
54156552,"       (2019 LA27)",,,,"JPL 4",2459600.5,0.0567,5.112,4.822,20.52,187.82,5.40,4.22e+03,11.6,3.2e-07,5.0e-06,4.2e-06,1.4e-05,6.1e-03,2015-04-18,2021-11-11
54156554,"       (2019 LC27)",,,,1,2459600.5,0.0221,5.183,5.068,22.82,185.84,5.30,4.31e+03,11.8,1.9e-05,6.1e-05,1.4e-04,5.8e-05,7.6e-02,2019-06-11,2020-09-22
54223764,"       (2019 LN29)",,,,"JPL 3",2459600.5,0.0476,5.192,4.945,17.01,226.94,5.44,4.32e+03,11.8,4.7e-07,6.2e-07,2.8e-06,1.3e-05,7.8e-04,2010-11-27,2021-11-23
54228409,"       (2019 LX29)",,,,"JPL 2",2459600.5,0.0553,5.219,4.930,22.64,60.86,5.51,4.35e+03,11.9,4.6e-06,3.3e-05,7.9e-06,2.1e-05,4.2e-02,2019-06-09,2021-11-27
3843092,"       (2019 MK3)",,,,10,2459600.5,0.0658,5.172,4.832,18.35,178.25,5.51,4.3e+03,11.8,1.2e-07,3.3e-07,7.9e-07,6.2e-06,4.1e-04,2002-12-10,2020-07-17
54036247,"       (2019 MN12)",,,,"JPL 6",2459600.5,0.0150,5.134,5.056,7.20,274.00,5.21,4.25e+03,11.6,3.5e-07,1.4e-06,3.2e-06,1.3e-05,1.8e-03,2003-04-01,2021-11-06
54059649,"       (2019 ME15)",,,,"JPL 8",2459600.5,0.0960,5.222,4.720,8.61,297.64,5.72,4.36e+03,11.9,1.7e-07,4.0e-07,1.1e-06,9.2e-06,5.0e-04,2010-11-13,2021-11-25
54072435,"       (2019 MH15)",,,,"JPL 8",2459600.5,0.0876,5.203,4.748,17.40,212.20,5.66,4.34e+03,11.9,9.3e-08,7.7e-07,7.4e-07,9.8e-06,9.6e-04,2013-02-03,2021-11-28
54080185,"       (2019 MO15)",,,,3,2459600.5,0.0856,5.29,4.837,19.29,115.16,5.74,4.44e+03,12.2,1.2e-05,4.8e-05,1.1e-04,5.0e-05,6.0e-02,2013-02-03,2020-09-16
54082984,"       (2019 MQ15)",,,,"JPL 8",2459600.5,0.1160,5.248,4.640,11.44,107.61,5.86,4.39e+03,12,1.5e-07,3.7e-07,8.9e-07,7.7e-06,4.6e-04,2009-10-27,2021-11-28
54087003,"       (2019 MV16)",,,,"JPL 6",2459600.5,0.0383,5.065,4.871,2.47,225.16,5.26,4.16e+03,11.4,4.8e-07,7.0e-07,2.1e-06,1.4e-05,8.6e-04,2009-09-27,2021-10-30
54092847,"       (2019 ME17)",,,,"JPL 6",2459600.5,0.0890,5.244,4.777,14.47,244.94,5.71,4.39e+03,12,1.4e-07,2.9e-07,9.2e-07,1.2e-05,3.7e-04,2001-02-20,2021-11-27
54099014,"       (2019 MU17)",,,,"JPL 4",2459600.5,0.0952,5.061,4.579,9.27,245.99,5.54,4.16e+03,11.4,3.6e-07,3.3e-07,1.8e-06,1.3e-05,4.1e-04,2009-09-27,2021-11-19
54130265,"       (2019 MW17)",,,,"JPL 8",2459600.5,0.0543,5.252,4.967,18.26,164.34,5.54,4.4e+03,12,2.0e-07,5.0e-07,1.2e-06,8.6e-06,6.3e-04,1995-07-05,2022-01-05
54118996,"       (2019 MQ19)",,,,"JPL 6",2459600.5,0.2143,5.144,4.042,8.92,102.80,6.25,4.26e+03,11.7,4.8e-07,3.4e-06,5.7e-07,1.0e-05,4.2e-03,2014-03-28,2021-11-28
